indexed_2,tiff,indexed_4,indexed_1,dpi400,dpi200,dpi100,dpi50,indexed_8,high_quality,full_hd_resolution,low_quality,anyScriptOrigin,sd_resolution,validate,jpg,png,4k_resolution,onload,pdf,config,workload,time,max-resident-size
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,372,mandelbrot,1.27,272940
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,372,strawberry,1.41,288696
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,372,village,5.11,466136
False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,373,corona,1.15,231472
False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,373,cranium,2.75,918524
False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,373,cubus,5.32,2565184
False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,373,flame,1.48,383544
False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,373,france,5.3,1908756
False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,373,frisco,5.22,2201024
False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,373,jelly,1.86,463388
False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,373,karte,8.46,4722856
False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,373,mandelbrot,1.22,205948
False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,373,strawberry,1.83,465684
False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,373,village,3.04,823328
False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,374,corona,1.23,173528
False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,374,cranium,1.54,363364
False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,374,cubus,4.79,1569704
False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,374,flame,1.3,370984
False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,374,france,2.96,955676
False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,374,frisco,3.82,1103852
False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,374,jelly,1.31,259520
False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,374,karte,11.33,2370192
False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,374,mandelbrot,1.17,271728
False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,374,strawberry,1.3,271924
False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,374,village,1.86,394276
True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,375,corona,1.38,198272
True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,375,cranium,1.77,421412
True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,375,cubus,6.67,2112456
True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,375,flame,2.07,528356
True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,375,france,3.13,978664
True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,375,frisco,4.74,1256560
True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,375,jelly,1.61,305364
True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,375,karte,12.13,2965468
True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,375,mandelbrot,1.22,303888
True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,375,strawberry,1.51,318952
True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,375,village,2.27,482868
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,376,corona,1.18,229576
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,376,cranium,2.88,677336
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,376,cubus,5.54,2581928
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,376,flame,1.49,378460
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,376,france,5.26,1910592
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,376,frisco,5.44,2319128
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,376,jelly,1.87,460144
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,376,karte,8.57,4696692
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,376,mandelbrot,1.19,205988
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,376,strawberry,1.83,440620
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,376,village,3.04,825824
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,377,corona,1.17,178052
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,377,cranium,1.69,409880
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,377,cubus,6.19,2063064
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,377,flame,2.04,524628
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,377,france,2.84,850312
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,377,frisco,4.52,1246896
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,377,jelly,1.38,261940
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,377,karte,8.37,2906900
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,377,mandelbrot,1.14,275520
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,377,strawberry,1.52,283640
False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,377,village,2.12,454276
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,378,corona,1.18,224212
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,378,cranium,2.9,775556
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,378,cubus,5.41,2538692
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,378,flame,1.57,409768
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,378,france,5.42,1805412
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,378,frisco,5.5,1928256
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,378,jelly,1.88,463704
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,378,karte,8.78,4719776
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,378,mandelbrot,1.22,205088
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,378,strawberry,1.81,429160
False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,378,village,3.06,802240
False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,379,corona,1.34,243740
False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,379,cranium,3.16,963216
False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,379,cubus,7.43,2714956
False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,379,flame,2.43,585008
False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,379,france,5.73,1711344
False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,379,frisco,6.56,2014216
False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,379,jelly,2.16,495884
False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,379,karte,10.13,4415436
False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,379,mandelbrot,1.52,314016
False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,379,strawberry,2.14,513132
False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,379,village,3.45,919544
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,380,corona,1.13,166400
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,380,cranium,1.69,398900
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,380,cubus,6.3,2017504
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,380,flame,2.01,521344
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,380,france,2.8,865104
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,380,frisco,4.51,1222084
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,380,jelly,1.43,257116
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,380,karte,8.54,2976592
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,380,mandelbrot,1.18,281612
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,380,strawberry,1.45,281628
True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,380,village,2.13,460912
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,381,corona,1.03,139336
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,381,cranium,1.47,338832
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,381,cubus,4.51,1528472
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,381,flame,1.3,327628
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,381,france,2.69,811388
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,381,frisco,3.62,1053280
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,381,jelly,1.21,221300
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,381,karte,7.56,2359776
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,381,mandelbrot,1.17,261772
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,381,strawberry,1.24,238200
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,381,village,1.8,370260
False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,382,corona,1.82,210932
False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,382,cranium,2.03,420188
False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,382,cubus,7.19,2126936
False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,382,flame,2.27,580368
False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,382,france,3.37,988028
False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,382,frisco,5.38,1351448
False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,382,jelly,2.01,313256
False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,382,karte,12.93,2937444
False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,382,mandelbrot,1.41,311328
False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,382,strawberry,1.83,318060
False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,382,village,5.32,562004
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,383,corona,1.09,139692
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,383,cranium,1.45,334292
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,383,cubus,4.28,1536612
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,383,flame,1.26,331028
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,383,france,2.64,819812
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,383,frisco,3.62,1047304
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,383,jelly,1.18,219196
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,383,karte,7.29,2362168
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,383,mandelbrot,1.08,259924
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,383,strawberry,1.19,236636
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,383,village,1.74,376996
False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,384,corona,1.42,187620
False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,384,cranium,1.85,438188
False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,384,cubus,6.82,2114384
False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,384,flame,2.13,543052
False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,384,france,3.08,906924
False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,384,frisco,4.85,1247796
False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,384,jelly,1.58,306444
False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,384,karte,12.47,2943384
False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,384,mandelbrot,1.25,304128
False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,384,strawberry,1.59,317576
False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,384,village,2.29,474220
False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,385,corona,0.94,138544
False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,385,cranium,1.37,341080
False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,385,cubus,4.2,1545028
False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,385,flame,1.21,326156
False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,385,france,2.41,815488
False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,385,frisco,3.38,1081632
False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,385,jelly,1.14,222072
False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,385,karte,7.21,2365800
False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,385,mandelbrot,1.09,260132
False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,385,strawberry,1.15,240360
False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,385,village,1.71,379932
True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,386,corona,1.16,173844
True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,386,cranium,1.75,404464
True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,386,cubus,6.52,2078236
True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,386,flame,2.07,527752
True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,386,france,3.05,969384
True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,386,frisco,4.57,1215744
True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,386,jelly,1.45,262188
True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,386,karte,8.68,2872600
True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,386,mandelbrot,1.18,272160
True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,386,strawberry,1.51,288596
True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,386,village,2.19,464752
True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,387,corona,1.15,180520
True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,387,cranium,1.73,400676
True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,387,cubus,6.27,2081960
True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,387,flame,2.01,513532
True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,387,france,2.78,853120
True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,387,frisco,4.44,1246356
True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,387,jelly,1.46,267212
True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,387,karte,8.32,2949372
True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,387,mandelbrot,1.2,278484
True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,387,strawberry,1.46,286352
True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,387,village,2.13,470192
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,388,corona,1.2,177564
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,388,cranium,1.75,402924
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,388,cubus,6.51,2063372
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,388,flame,2.08,534004
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,388,france,3.0,860048
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,388,frisco,4.78,1241816
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,388,jelly,1.46,259356
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,388,karte,8.67,2924480
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,388,mandelbrot,1.28,271036
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,388,strawberry,1.5,287604
False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,388,village,2.26,472748
False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,389,corona,1.73,303888
False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,389,cranium,1.96,518088
False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,389,cubus,7.79,2154236
False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,389,flame,2.24,697280
False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,389,france,3.51,1030180
False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,389,frisco,5.16,1458272
False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,389,jelly,1.76,410420
False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,389,karte,18.83,3003048
False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,389,mandelbrot,1.38,390452
False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,389,strawberry,1.7,411852
False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,389,village,2.5,659380
False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,390,corona,1.15,222584
False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,390,cranium,2.85,736900
False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,390,cubus,5.34,2592620
False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,390,flame,1.5,405576
False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,390,france,5.25,1829340
False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,390,frisco,5.37,2374820
False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,390,jelly,1.88,469644
False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,390,karte,8.62,4719848
False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,390,mandelbrot,1.2,206856
False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,390,strawberry,1.88,458084
False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,390,village,3.02,835352
False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,391,corona,1.13,171316
False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,391,cranium,1.71,406156
False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,391,cubus,6.29,2068080
False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,391,flame,2.06,528244
False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,391,france,2.76,853952
False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,391,frisco,4.5,1225020
False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,391,jelly,1.43,265168
False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,391,karte,8.36,2941812
False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,391,mandelbrot,1.2,268664
False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,391,strawberry,1.47,285804
False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,391,village,2.16,455716
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,392,corona,0.93,137716
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,392,cranium,1.36,327448
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,392,cubus,4.27,1534536
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,392,flame,1.23,327908
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,392,france,2.42,821472
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,392,frisco,3.44,1029092
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,392,jelly,1.13,223308
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,392,karte,7.18,2315584
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,392,mandelbrot,1.09,260216
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,392,strawberry,1.13,238656
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,392,village,1.69,367556
True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,393,corona,1.19,229516
True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,393,cranium,2.86,680400
True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,393,cubus,5.41,2548752
True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,393,flame,1.51,406104
True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,393,france,5.35,1962184
True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,393,frisco,5.45,2310296
True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,393,jelly,1.85,465388
True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,393,karte,8.63,4729628
True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,393,mandelbrot,1.18,206684
True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,393,strawberry,1.85,467300
True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,393,village,3.01,794620
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,394,corona,1.01,139036
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,394,cranium,1.43,321148
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,394,cubus,4.46,1537836
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,394,flame,1.31,328204
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,394,france,2.64,813828
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,394,frisco,3.58,1031532
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,394,jelly,1.24,218632
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,394,karte,7.57,2353292
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,394,mandelbrot,1.14,259824
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,394,strawberry,1.27,241056
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,394,village,1.72,367200
False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,395,corona,1.76,309756
False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,395,cranium,2.05,507836
False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,395,cubus,7.89,2137056
False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,395,flame,2.36,670464
False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,395,france,3.61,1015632
False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,395,frisco,5.29,1435224
False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,395,jelly,1.76,411220
False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,395,karte,18.75,3009884
False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,395,mandelbrot,1.38,395588
False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,395,strawberry,1.74,410252
False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,395,village,2.49,665180
False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,396,corona,0.92,136700
False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,396,cranium,1.36,335428
False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,396,cubus,4.37,1543184
False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,396,flame,1.24,326772
False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,396,france,2.61,818948
