NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config,workload,time,max-resident-size,Resampling,ABR,CBR,Lowpass,Highpass,LowpassWidth,HighpassWidth,VBRRange
True,False,True,False,False,True,False,False,False,True,True,True,True,1349,dual-channel.wav,3.9,426908,44,320,160,5000,30000,2000,1000,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1349,helix.wav,7.38,440208,44,320,160,5000,30000,2000,1000,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1349,single-channel.wav,2.25,416648,44,320,160,5000,30000,2000,1000,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1349,speech.wav,7.72,510244,44,320,160,5000,30000,2000,1000,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1349,sweep.wav,0.89,391128,44,320,160,5000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1350,beethoven.wav,5.3,612012,22,320,8,20000,25000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1350,dual-channel.wav,2.39,427272,22,320,8,20000,25000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1350,helix.wav,3.66,421492,22,320,8,20000,25000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1350,single-channel.wav,1.16,403868,22,320,8,20000,25000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1350,speech.wav,2.74,412996,22,320,8,20000,25000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1350,sweep.wav,0.39,174192,22,320,8,20000,25000,1000,2000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1351,beethoven.wav,7.54,407304,22,320,160,20000,25000,2000,1000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1351,dual-channel.wav,2.21,412472,22,320,160,20000,25000,2000,1000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1351,helix.wav,3.53,412892,22,320,160,20000,25000,2000,1000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1351,single-channel.wav,1.44,410956,22,320,160,20000,25000,2000,1000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1351,speech.wav,3.7,414252,22,320,160,20000,25000,2000,1000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1351,sweep.wav,0.44,181792,22,320,160,20000,25000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1352,beethoven.wav,4.19,404288,8,320,320,10000,30000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1352,dual-channel.wav,1.33,422180,8,320,320,10000,30000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1352,helix.wav,2.47,412248,8,320,320,10000,30000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1352,single-channel.wav,0.88,402964,8,320,320,10000,30000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1352,speech.wav,1.79,407992,8,320,320,10000,30000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1352,sweep.wav,0.35,141464,8,320,320,10000,30000,2000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1353,beethoven.wav,2.95,565092,8,320,160,10000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1353,dual-channel.wav,1.15,415492,8,320,160,10000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1353,helix.wav,2.06,421344,8,320,160,10000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1353,single-channel.wav,0.72,399908,8,320,160,10000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1353,speech.wav,1.4,408656,8,320,160,10000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1353,sweep.wav,0.35,137596,8,320,160,10000,25000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1354,beethoven.wav,5.23,413024,22,320,8,20000,25000,1000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1354,dual-channel.wav,2.35,427136,22,320,8,20000,25000,1000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1354,helix.wav,3.79,425424,22,320,8,20000,25000,1000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1354,single-channel.wav,1.19,407960,22,320,8,20000,25000,1000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1354,speech.wav,2.69,411208,22,320,8,20000,25000,1000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1354,sweep.wav,0.39,182424,22,320,8,20000,25000,1000,1000,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1355,beethoven.wav,14.14,615496,48,320,320,5000,25000,2000,1000,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1355,dual-channel.wav,4.42,420688,48,320,320,5000,25000,2000,1000,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1355,helix.wav,8.5,410716,48,320,320,5000,25000,2000,1000,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1355,single-channel.wav,2.9,620544,48,320,320,5000,25000,2000,1000,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1355,speech.wav,8.33,422996,48,320,320,5000,25000,2000,1000,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1355,sweep.wav,0.85,400472,48,320,320,5000,25000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1357,beethoven.wav,4.2,410640,8,320,320,10000,20000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1357,dual-channel.wav,1.63,411712,8,320,320,10000,20000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1357,helix.wav,2.13,413780,8,320,320,10000,20000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1357,single-channel.wav,0.87,402464,8,320,320,10000,20000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1357,speech.wav,1.87,417728,8,320,320,10000,20000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1357,sweep.wav,0.35,142140,8,320,320,10000,20000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1358,beethoven.wav,9.0,401472,44,320,8,5000,25000,1000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1358,dual-channel.wav,1.51,409228,44,320,8,5000,25000,1000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1358,helix.wav,2.3,406128,44,320,8,5000,25000,1000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1358,single-channel.wav,1.61,403848,44,320,8,5000,25000,1000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1358,speech.wav,4.51,414660,44,320,8,5000,25000,1000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1358,sweep.wav,0.56,205064,44,320,8,5000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1359,beethoven.wav,2.36,559728,8,320,8,20000,20000,1000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1359,dual-channel.wav,1.16,423868,8,320,8,20000,20000,1000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1359,helix.wav,1.96,416008,8,320,8,20000,20000,1000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1359,single-channel.wav,0.59,402532,8,320,8,20000,20000,1000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1359,speech.wav,1.05,414280,8,320,8,20000,20000,1000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1359,sweep.wav,0.3,141048,8,320,8,20000,20000,1000,1000,0
True,False,True,False,False,False,True,False,False,True,False,True,True,1360,beethoven.wav,11.43,507520,48,320,8,5000,25000,2000,1000,2
True,False,True,False,False,False,True,False,False,True,False,True,True,1360,dual-channel.wav,2.58,549528,48,320,8,5000,25000,2000,1000,2
True,False,True,False,False,False,True,False,False,True,False,True,True,1360,helix.wav,4.45,596932,48,320,8,5000,25000,2000,1000,2
True,False,True,False,False,False,True,False,False,True,False,True,True,1360,single-channel.wav,2.41,545792,48,320,8,5000,25000,2000,1000,2
True,False,True,False,False,False,True,False,False,True,False,True,True,1360,speech.wav,7.13,389876,48,320,8,5000,25000,2000,1000,2
True,False,True,False,False,False,True,False,False,True,False,True,True,1360,sweep.wav,0.67,375168,48,320,8,5000,25000,2000,1000,2
True,True,True,False,False,True,True,False,False,True,False,True,False,1362,beethoven.wav,2.27,573900,8,320,8,20000,25000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1362,dual-channel.wav,0.76,403996,8,320,8,20000,25000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1362,helix.wav,0.97,401348,8,320,8,20000,25000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1362,single-channel.wav,0.66,396576,8,320,8,20000,25000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1362,speech.wav,1.02,410748,8,320,8,20000,25000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1362,sweep.wav,0.3,136264,8,320,8,20000,25000,2000,2000,0
True,False,False,False,False,True,True,False,False,True,False,True,True,1364,beethoven.wav,5.09,604212,8,320,320,5000,30000,2000,1000,0
True,False,False,False,False,True,True,False,False,True,False,True,True,1364,dual-channel.wav,1.04,402720,8,320,320,5000,30000,2000,1000,0
True,False,False,False,False,True,True,False,False,True,False,True,True,1364,helix.wav,1.56,401260,8,320,320,5000,30000,2000,1000,0
True,False,False,False,False,True,True,False,False,True,False,True,True,1364,single-channel.wav,1.06,406236,8,320,320,5000,30000,2000,1000,0
True,False,False,False,False,True,True,False,False,True,False,True,True,1364,speech.wav,2.23,423288,8,320,320,5000,30000,2000,1000,0
True,False,False,False,False,True,True,False,False,True,False,True,True,1364,sweep.wav,0.39,196284,8,320,320,5000,30000,2000,1000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1365,beethoven.wav,3.54,552596,8,320,320,10000,30000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1365,dual-channel.wav,0.82,401240,8,320,320,10000,30000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1365,helix.wav,1.31,402544,8,320,320,10000,30000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1365,single-channel.wav,0.81,405428,8,320,320,10000,30000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1365,speech.wav,1.54,407828,8,320,320,10000,30000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1365,sweep.wav,0.34,137084,8,320,320,10000,30000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1367,beethoven.wav,13.75,405596,44,320,320,10000,20000,1000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1367,dual-channel.wav,3.4,423600,44,320,320,10000,20000,1000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1367,helix.wav,6.31,439556,44,320,320,10000,20000,1000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1367,single-channel.wav,1.99,407560,44,320,320,10000,20000,1000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1367,speech.wav,6.79,415896,44,320,320,10000,20000,1000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1367,sweep.wav,0.82,215912,44,320,320,10000,20000,1000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1368,beethoven.wav,13.67,404720,44,320,320,10000,20000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1368,dual-channel.wav,3.44,428400,44,320,320,10000,20000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1368,helix.wav,6.18,432432,44,320,320,10000,20000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1368,single-channel.wav,2.0,408972,44,320,320,10000,20000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1368,speech.wav,6.78,422780,44,320,320,10000,20000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1368,sweep.wav,0.77,212652,44,320,320,10000,20000,1000,1000,0
False,False,True,False,True,True,False,False,False,True,False,True,True,1369,beethoven.wav,3.53,662324,8,320,8,20000,20000,1000,2000,0
False,False,True,False,True,True,False,False,False,True,False,True,True,1369,dual-channel.wav,1.47,423700,8,320,8,20000,20000,1000,2000,0
False,False,True,False,True,True,False,False,False,True,False,True,True,1369,helix.wav,2.18,423420,8,320,8,20000,20000,1000,2000,0
False,False,True,False,True,True,False,False,False,True,False,True,True,1369,single-channel.wav,0.83,401792,8,320,8,20000,20000,1000,2000,0
False,False,True,False,True,True,False,False,False,True,False,True,True,1369,speech.wav,1.73,710024,8,320,8,20000,20000,1000,2000,0
False,False,True,False,True,True,False,False,False,True,False,True,True,1369,sweep.wav,0.36,193852,8,320,8,20000,20000,1000,2000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1370,beethoven.wav,4.14,412020,8,320,320,5000,30000,2000,2000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1370,dual-channel.wav,1.2,408408,8,320,320,5000,30000,2000,2000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1370,helix.wav,1.79,403352,8,320,320,5000,30000,2000,2000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1370,single-channel.wav,0.89,407720,8,320,320,5000,30000,2000,2000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1370,speech.wav,1.77,414184,8,320,320,5000,30000,2000,2000,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1370,sweep.wav,0.34,141460,8,320,320,5000,30000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,False,False,1371,beethoven.wav,6.69,411944,22,320,160,5000,25000,2000,1000,0
True,True,True,False,False,True,True,False,False,True,False,False,False,1371,dual-channel.wav,1.2,411860,22,320,160,5000,25000,2000,1000,0
True,True,True,False,False,True,True,False,False,True,False,False,False,1371,helix.wav,2.41,416884,22,320,160,5000,25000,2000,1000,0
True,True,True,False,False,True,True,False,False,True,False,False,False,1371,single-channel.wav,1.44,415364,22,320,160,5000,25000,2000,1000,0
True,True,True,False,False,True,True,False,False,True,False,False,False,1371,speech.wav,2.91,410244,22,320,160,5000,25000,2000,1000,0
True,True,True,False,False,True,True,False,False,True,False,False,False,1371,sweep.wav,0.44,184888,22,320,160,5000,25000,2000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1372,beethoven.wav,2.28,712576,8,320,8,10000,20000,2000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1372,dual-channel.wav,1.17,420040,8,320,8,10000,20000,2000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1372,helix.wav,1.86,415376,8,320,8,10000,20000,2000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1372,single-channel.wav,0.67,405516,8,320,8,10000,20000,2000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1372,speech.wav,1.38,417252,8,320,8,10000,20000,2000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1372,sweep.wav,0.3,139800,8,320,8,10000,20000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1374,beethoven.wav,10.7,413336,48,320,160,10000,20000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1374,dual-channel.wav,4.4,425732,48,320,160,10000,20000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1374,helix.wav,7.9,425832,48,320,160,10000,20000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1374,single-channel.wav,2.55,407992,48,320,160,10000,20000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1374,speech.wav,6.71,412096,48,320,160,10000,20000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1374,sweep.wav,0.71,221280,48,320,160,10000,20000,2000,2000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,1375,beethoven.wav,6.91,536096,22,8,8,10000,20000,2000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,1375,dual-channel.wav,2.53,429408,22,8,8,10000,20000,2000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,1375,helix.wav,4.17,426260,22,8,8,10000,20000,2000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,1375,single-channel.wav,1.38,414828,22,8,8,10000,20000,2000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,1375,speech.wav,3.22,417056,22,8,8,10000,20000,2000,1000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,1375,sweep.wav,0.43,176760,22,8,8,10000,20000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1376,beethoven.wav,5.84,412736,22,320,160,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1376,dual-channel.wav,2.34,428104,22,320,160,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1376,helix.wav,4.02,426148,22,320,160,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1376,single-channel.wav,1.19,409624,22,320,160,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1376,speech.wav,2.97,413960,22,320,160,20000,30000,2000,1000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1376,sweep.wav,0.39,181704,22,320,160,20000,30000,2000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1377,beethoven.wav,2.3,617444,8,320,8,10000,30000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1377,dual-channel.wav,1.21,417660,8,320,8,10000,30000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1377,helix.wav,1.91,412668,8,320,8,10000,30000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1377,single-channel.wav,0.68,402304,8,320,8,10000,30000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1377,speech.wav,1.08,416496,8,320,8,10000,30000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1377,sweep.wav,0.3,137744,8,320,8,10000,30000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1378,beethoven.wav,4.17,409064,8,320,320,20000,30000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1378,dual-channel.wav,1.26,422368,8,320,320,20000,30000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1378,helix.wav,2.29,418512,8,320,320,20000,30000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1378,single-channel.wav,0.9,405644,8,320,320,20000,30000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1378,speech.wav,1.94,410516,8,320,320,20000,30000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1378,sweep.wav,0.33,143000,8,320,320,20000,30000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1379,beethoven.wav,3.56,407968,8,320,320,5000,20000,1000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1379,dual-channel.wav,1.2,415428,8,320,320,5000,20000,1000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1379,helix.wav,2.09,418912,8,320,320,5000,20000,1000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1379,single-channel.wav,0.77,405660,8,320,320,5000,20000,1000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1379,speech.wav,1.56,403892,8,320,320,5000,20000,1000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1379,sweep.wav,0.32,135232,8,320,320,5000,20000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1380,beethoven.wav,9.45,412828,22,320,160,5000,20000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1380,dual-channel.wav,3.29,419688,22,320,160,5000,20000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1380,helix.wav,5.52,437092,22,320,160,5000,20000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1380,single-channel.wav,1.92,416868,22,320,160,5000,20000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1380,speech.wav,4.74,417920,22,320,160,5000,20000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1380,sweep.wav,0.51,199376,22,320,160,5000,20000,1000,1000,0
True,True,True,False,False,False,False,False,True,True,False,True,False,1381,beethoven.wav,2.33,587540,8,320,8,20000,30000,1000,2000,0
True,True,True,False,False,False,False,False,True,True,False,True,False,1381,dual-channel.wav,0.97,405552,8,320,8,20000,30000,1000,2000,0
True,True,True,False,False,False,False,False,True,True,False,True,False,1381,helix.wav,1.48,404044,8,320,8,20000,30000,1000,2000,0
True,True,True,False,False,False,False,False,True,True,False,True,False,1381,single-channel.wav,0.6,406668,8,320,8,20000,30000,1000,2000,0
True,True,True,False,False,False,False,False,True,True,False,True,False,1381,speech.wav,1.06,406736,8,320,8,20000,30000,1000,2000,0
True,True,True,False,False,False,False,False,True,True,False,True,False,1381,sweep.wav,0.3,138896,8,320,8,20000,30000,1000,2000,0
True,False,True,True,False,True,False,False,True,True,False,True,False,1382,beethoven.wav,7.53,405712,22,320,160,5000,20000,1000,2000,0
True,False,True,True,False,True,False,False,True,True,False,True,False,1382,dual-channel.wav,2.22,411232,22,320,160,5000,20000,1000,2000,0
True,False,True,True,False,True,False,False,True,True,False,True,False,1382,helix.wav,3.5,407228,22,320,160,5000,20000,1000,2000,0
True,False,True,True,False,True,False,False,True,True,False,True,False,1382,single-channel.wav,1.43,411272,22,320,160,5000,20000,1000,2000,0
True,False,True,True,False,True,False,False,True,True,False,True,False,1382,speech.wav,3.84,415724,22,320,160,5000,20000,1000,2000,0
True,False,True,True,False,True,False,False,True,True,False,True,False,1382,sweep.wav,0.45,185576,22,320,160,5000,20000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1383,beethoven.wav,3.51,551740,8,320,320,5000,20000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1383,dual-channel.wav,1.21,418280,8,320,320,5000,20000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1383,helix.wav,2.25,412640,8,320,320,5000,20000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1383,single-channel.wav,0.79,406676,8,320,320,5000,20000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1383,speech.wav,1.62,409384,8,320,320,5000,20000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1383,sweep.wav,0.33,141312,8,320,320,5000,20000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1384,beethoven.wav,2.94,406964,8,320,8,20000,20000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1384,dual-channel.wav,1.38,425088,8,320,8,20000,20000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1384,helix.wav,2.23,417584,8,320,8,20000,20000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1384,single-channel.wav,0.81,403492,8,320,8,20000,20000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1384,speech.wav,1.29,414360,8,320,8,20000,20000,2000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1384,sweep.wav,0.32,136228,8,320,8,20000,20000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1385,beethoven.wav,14.27,403088,48,320,320,5000,20000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1385,dual-channel.wav,5.54,432520,48,320,320,5000,20000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1385,helix.wav,9.81,448672,48,320,320,5000,20000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1385,single-channel.wav,2.73,409668,48,320,320,5000,20000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1385,speech.wav,8.12,416724,48,320,320,5000,20000,2000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1385,sweep.wav,0.87,273000,48,320,320,5000,20000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1386,beethoven.wav,2.81,412520,8,320,8,5000,20000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1386,dual-channel.wav,1.23,423212,8,320,8,5000,20000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1386,helix.wav,2.17,421492,8,320,8,5000,20000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1386,single-channel.wav,0.77,402912,8,320,8,5000,20000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1386,speech.wav,1.44,414644,8,320,8,5000,20000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1386,sweep.wav,0.33,137848,8,320,8,5000,20000,1000,2000,0
True,True,True,False,False,True,False,False,True,False,False,True,False,1387,beethoven.wav,5.82,409900,22,320,160,5000,30000,1000,1000,0
True,True,True,False,False,True,False,False,True,False,False,True,False,1387,dual-channel.wav,1.91,408668,22,320,160,5000,30000,1000,1000,0
True,True,True,False,False,True,False,False,True,False,False,True,False,1387,helix.wav,3.14,405608,22,320,160,5000,30000,1000,1000,0
True,True,True,False,False,True,False,False,True,False,False,True,False,1387,single-channel.wav,1.21,409348,22,320,160,5000,30000,1000,1000,0
True,True,True,False,False,True,False,False,True,False,False,True,False,1387,speech.wav,3.1,410892,22,320,160,5000,30000,1000,1000,0
True,True,True,False,False,True,False,False,True,False,False,True,False,1387,sweep.wav,0.4,183040,22,320,160,5000,30000,1000,1000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1388,beethoven.wav,11.4,418688,48,320,320,5000,30000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1388,dual-channel.wav,4.75,433468,48,320,320,5000,30000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1388,helix.wav,8.59,430128,48,320,320,5000,30000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1388,single-channel.wav,2.5,412516,48,320,320,5000,30000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1388,speech.wav,6.97,411352,48,320,320,5000,30000,2000,2000,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1388,sweep.wav,0.66,214044,48,320,320,5000,30000,2000,2000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1389,beethoven.wav,10.48,400788,44,320,320,5000,20000,1000,1000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1389,dual-channel.wav,1.65,405664,44,320,320,5000,20000,1000,1000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1389,helix.wav,2.54,405892,44,320,320,5000,20000,1000,1000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1389,single-channel.wav,1.55,404888,44,320,320,5000,20000,1000,1000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1389,speech.wav,5.35,413948,44,320,320,5000,20000,1000,1000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1389,sweep.wav,0.8,218280,44,320,320,5000,20000,1000,1000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1390,beethoven.wav,2.85,594004,8,320,160,10000,25000,2000,1000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1390,dual-channel.wav,0.73,404200,8,320,160,10000,25000,2000,1000,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1390,helix.wav,1.1,402764,8,320,160,10000,25000,2000,1000,0
