tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,config,workload,time,max-resident-size,dpi,resolution,quality,indexed
True,True,True,False,False,True,False,806,village,2.29,477632,200,2073600,0.1,8
False,True,True,False,False,False,True,807,corona,1.32,239376,50,2073600,0.1,2
False,True,True,False,False,False,True,807,cranium,3.1,850716,50,2073600,0.1,2
False,True,True,False,False,False,True,807,cubus,6.89,2868776,50,2073600,0.1,2
False,True,True,False,False,False,True,807,flame,2.15,541856,50,2073600,0.1,2
False,True,True,False,False,False,True,807,france,5.37,1788796,50,2073600,0.1,2
False,True,True,False,False,False,True,807,frisco,6.13,2324436,50,2073600,0.1,2
False,True,True,False,False,False,True,807,jelly,2.01,435736,50,2073600,0.1,2
False,True,True,False,False,False,True,807,karte,9.71,3950836,50,2073600,0.1,2
False,True,True,False,False,False,True,807,mandelbrot,1.3,220524,50,2073600,0.1,2
False,True,True,False,False,False,True,807,strawberry,2.05,464804,50,2073600,0.1,2
False,True,True,False,False,False,True,807,village,3.4,966136,50,2073600,0.1,2
False,True,False,False,False,False,True,808,corona,1.15,228412,50,307200,0.1,4
False,True,False,False,False,False,True,808,cranium,2.87,925804,50,307200,0.1,4
False,True,False,False,False,False,True,808,cubus,5.32,2538064,50,307200,0.1,4
False,True,False,False,False,False,True,808,flame,1.48,386052,50,307200,0.1,4
False,True,False,False,False,False,True,808,france,5.32,1850020,50,307200,0.1,4
False,True,False,False,False,False,True,808,frisco,5.35,2184668,50,307200,0.1,4
False,True,False,False,False,False,True,808,jelly,1.81,467784,50,307200,0.1,4
False,True,False,False,False,False,True,808,karte,8.66,4714832,50,307200,0.1,4
False,True,False,False,False,False,True,808,mandelbrot,1.21,206664,50,307200,0.1,4
False,True,False,False,False,False,True,808,strawberry,1.82,467336,50,307200,0.1,4
False,True,False,False,False,False,True,808,village,3.0,820292,50,307200,0.1,4
False,True,False,False,True,False,False,809,corona,1.04,141156,200,307200,0.1,4
False,True,False,False,True,False,False,809,cranium,1.5,342348,200,307200,0.1,4
False,True,False,False,True,False,False,809,cubus,4.52,1541924,200,307200,0.1,4
False,True,False,False,True,False,False,809,flame,1.28,343648,200,307200,0.1,4
False,True,False,False,True,False,False,809,france,2.71,951832,200,307200,0.1,4
False,True,False,False,True,False,False,809,frisco,3.68,1013604,200,307200,0.1,4
False,True,False,False,True,False,False,809,jelly,1.28,230024,200,307200,0.1,4
False,True,False,False,True,False,False,809,karte,7.42,2343504,200,307200,0.1,4
False,True,False,False,True,False,False,809,mandelbrot,1.1,256308,200,307200,0.1,4
False,True,False,False,True,False,False,809,strawberry,1.27,244020,200,307200,0.1,4
False,True,False,False,True,False,False,809,village,2.12,374604,200,307200,0.1,4
True,True,False,False,False,False,False,810,corona,1.0,136792,200,307200,0.1,4
True,True,False,False,False,False,False,810,cranium,1.44,344388,200,307200,0.1,4
True,True,False,False,False,False,False,810,cubus,4.36,1525552,200,307200,0.1,4
True,True,False,False,False,False,False,810,flame,1.26,334332,200,307200,0.1,4
True,True,False,False,False,False,False,810,france,2.5,950640,200,307200,0.1,4
True,True,False,False,False,False,False,810,frisco,3.49,1096268,200,307200,0.1,4
True,True,False,False,False,False,False,810,jelly,1.19,223396,200,307200,0.1,4
True,True,False,False,False,False,False,810,karte,7.45,2350500,200,307200,0.1,4
True,True,False,False,False,False,False,810,mandelbrot,1.12,258488,200,307200,0.1,4
True,True,False,False,False,False,False,810,strawberry,1.22,237176,200,307200,0.1,4
True,True,False,False,False,False,False,810,village,1.7,367128,200,307200,0.1,4
False,False,False,False,True,True,False,811,corona,1.12,142216,100,307200,0.1,1
False,False,False,False,True,True,False,811,cranium,1.54,340200,100,307200,0.1,1
False,False,False,False,True,True,False,811,cubus,4.86,1624344,100,307200,0.1,1
False,False,False,False,True,True,False,811,flame,1.44,350384,100,307200,0.1,1
False,False,False,False,True,True,False,811,france,2.78,953964,100,307200,0.1,1
False,False,False,False,True,True,False,811,frisco,4.06,1133436,100,307200,0.1,1
False,False,False,False,True,True,False,811,jelly,1.34,245824,100,307200,0.1,1
False,False,False,False,True,True,False,811,karte,7.92,2437320,100,307200,0.1,1
False,False,False,False,True,True,False,811,mandelbrot,1.15,256656,100,307200,0.1,1
False,False,False,False,True,True,False,811,strawberry,1.37,269596,100,307200,0.1,1
False,False,False,False,True,True,False,811,village,2.22,403288,100,307200,0.1,1
False,True,True,False,True,True,False,812,corona,1.67,210888,200,2073600,0.1,8
False,True,True,False,True,True,False,812,cranium,1.99,420096,200,2073600,0.1,8
False,True,True,False,True,True,False,812,cubus,7.04,2094692,200,2073600,0.1,8
False,True,True,False,True,True,False,812,flame,2.22,596996,200,2073600,0.1,8
False,True,True,False,True,True,False,812,france,3.38,990432,200,2073600,0.1,8
False,True,True,False,True,True,False,812,frisco,5.37,1301476,200,2073600,0.1,8
False,True,True,False,True,True,False,812,jelly,2.11,326696,200,2073600,0.1,8
False,True,True,False,True,True,False,812,karte,12.59,2946728,200,2073600,0.1,8
False,True,True,False,True,True,False,812,mandelbrot,1.38,312908,200,2073600,0.1,8
False,True,True,False,True,True,False,812,strawberry,1.82,325596,200,2073600,0.1,8
False,True,True,False,True,True,False,812,village,5.13,560964,200,2073600,0.1,8
False,False,True,False,False,True,True,813,corona,1.3,239900,200,8294400,0.1,1
False,False,True,False,False,True,True,813,cranium,3.08,931328,200,8294400,0.1,1
False,False,True,False,False,True,True,813,cubus,7.21,2702812,200,8294400,0.1,1
False,False,True,False,False,True,True,813,flame,2.25,562148,200,8294400,0.1,1
False,False,True,False,False,True,True,813,france,5.44,1837744,200,8294400,0.1,1
False,False,True,False,False,True,True,813,frisco,6.47,2099172,200,8294400,0.1,1
False,False,True,False,False,True,True,813,jelly,2.1,489672,200,8294400,0.1,1
False,False,True,False,False,True,True,813,karte,9.99,4428236,200,8294400,0.1,1
False,False,True,False,False,True,True,813,mandelbrot,1.47,308392,200,8294400,0.1,1
False,False,True,False,False,True,True,813,strawberry,2.16,501780,200,8294400,0.1,1
False,False,True,False,False,True,True,813,village,3.42,979580,200,8294400,0.1,1
False,True,True,True,False,False,False,814,corona,1.69,299364,200,8294400,0.9,4
False,True,True,True,False,False,False,814,cranium,1.87,514576,200,8294400,0.9,4
False,True,True,True,False,False,False,814,cubus,7.5,2035656,200,8294400,0.9,4
False,True,True,True,False,False,False,814,flame,2.08,559484,200,8294400,0.9,4
False,True,True,True,False,False,False,814,france,3.46,1003820,200,8294400,0.9,4
False,True,True,True,False,False,False,814,frisco,4.49,1290564,200,8294400,0.9,4
False,True,True,True,False,False,False,814,jelly,1.68,400140,200,8294400,0.9,4
False,True,True,True,False,False,False,814,karte,18.22,3041012,200,8294400,0.9,4
False,True,True,True,False,False,False,814,mandelbrot,1.4,393808,200,8294400,0.9,4
False,True,True,True,False,False,False,814,strawberry,1.57,413228,200,8294400,0.9,4
False,True,True,True,False,False,False,814,village,2.39,619572,200,8294400,0.9,4
True,False,False,False,False,True,False,815,corona,1.24,145768,100,307200,0.1,1
True,False,False,False,False,True,False,815,cranium,1.47,340520,100,307200,0.1,1
True,False,False,False,False,True,False,815,cubus,4.72,1593504,100,307200,0.1,1
True,False,False,False,False,True,False,815,flame,1.4,353896,100,307200,0.1,1
True,False,False,False,False,True,False,815,france,2.6,968316,100,307200,0.1,1
True,False,False,False,False,True,False,815,frisco,3.79,1096384,100,307200,0.1,1
True,False,False,False,False,True,False,815,jelly,1.24,235776,100,307200,0.1,1
True,False,False,False,False,True,False,815,karte,7.69,2433556,100,307200,0.1,1
True,False,False,False,False,True,False,815,mandelbrot,1.1,262292,100,307200,0.1,1
True,False,False,False,False,True,False,815,strawberry,1.28,254264,100,307200,0.1,1
True,False,False,False,False,True,False,815,village,1.84,381672,100,307200,0.1,1
False,True,True,True,False,False,False,816,corona,1.91,305524,200,8294400,0.1,4
False,True,True,True,False,False,False,816,cranium,1.99,518036,200,8294400,0.1,4
False,True,True,True,False,False,False,816,cubus,7.83,2056656,200,8294400,0.1,4
False,True,True,True,False,False,False,816,flame,2.18,588212,200,8294400,0.1,4
False,True,True,True,False,False,False,816,france,3.74,1006924,200,8294400,0.1,4
False,True,True,True,False,False,False,816,frisco,5.09,1302592,200,8294400,0.1,4
False,True,True,True,False,False,False,816,jelly,1.77,395384,200,8294400,0.1,4
False,True,True,True,False,False,False,816,karte,19.26,2994240,200,8294400,0.1,4
False,True,True,True,False,False,False,816,mandelbrot,1.43,390496,200,8294400,0.1,4
False,True,True,True,False,False,False,816,strawberry,1.68,408012,200,8294400,0.1,4
False,True,True,True,False,False,False,816,village,2.51,626336,200,8294400,0.1,4
False,False,True,False,False,True,True,817,corona,1.37,241388,200,2073600,0.1,1
False,False,True,False,False,True,True,817,cranium,3.16,951320,200,2073600,0.1,1
False,False,True,False,False,True,True,817,cubus,7.38,2694092,200,2073600,0.1,1
False,False,True,False,False,True,True,817,flame,2.34,570244,200,2073600,0.1,1
False,False,True,False,False,True,True,817,france,5.62,1741708,200,2073600,0.1,1
False,False,True,False,False,True,True,817,frisco,6.61,2071360,200,2073600,0.1,1
False,False,True,False,False,True,True,817,jelly,2.17,477200,200,2073600,0.1,1
False,False,True,False,False,True,True,817,karte,10.18,4405064,200,2073600,0.1,1
False,False,True,False,False,True,True,817,mandelbrot,1.51,316100,200,2073600,0.1,1
False,False,True,False,False,True,True,817,strawberry,2.24,503148,200,2073600,0.1,1
False,False,True,False,False,True,True,817,village,3.43,909664,200,2073600,0.1,1
False,True,True,False,False,False,True,818,corona,1.3,243252,200,8294400,0.1,1
False,True,True,False,False,False,True,818,cranium,3.06,880512,200,8294400,0.1,1
False,True,True,False,False,False,True,818,cubus,6.97,2930268,200,8294400,0.1,1
False,True,True,False,False,False,True,818,flame,2.19,564876,200,8294400,0.1,1
False,True,True,False,False,False,True,818,france,5.46,1687580,200,8294400,0.1,1
False,True,True,False,False,False,True,818,frisco,6.15,2186776,200,8294400,0.1,1
False,True,True,False,False,False,True,818,jelly,2.03,471784,200,8294400,0.1,1
False,True,True,False,False,False,True,818,karte,9.62,3902980,200,8294400,0.1,1
False,True,True,False,False,False,True,818,mandelbrot,1.29,223224,200,8294400,0.1,1
False,True,True,False,False,False,True,818,strawberry,2.09,500864,200,8294400,0.1,1
False,True,True,False,False,False,True,818,village,3.35,962836,200,8294400,0.1,1
False,True,True,False,False,False,True,819,corona,1.31,217460,200,2073600,0.1,1
False,True,True,False,False,False,True,819,cranium,3.14,827248,200,2073600,0.1,1
False,True,True,False,False,False,True,819,cubus,7.16,2969832,200,2073600,0.1,1
False,True,True,False,False,False,True,819,flame,2.2,541980,200,2073600,0.1,1
False,True,True,False,False,False,True,819,france,5.53,1799316,200,2073600,0.1,1
False,True,True,False,False,False,True,819,frisco,6.25,2186572,200,2073600,0.1,1
False,True,True,False,False,False,True,819,jelly,2.08,493424,200,2073600,0.1,1
False,True,True,False,False,False,True,819,karte,9.98,3929512,200,2073600,0.1,1
False,True,True,False,False,False,True,819,mandelbrot,1.31,226732,200,2073600,0.1,1
False,True,True,False,False,False,True,819,strawberry,2.09,506084,200,2073600,0.1,1
False,True,True,False,False,False,True,819,village,3.42,958808,200,2073600,0.1,1
False,True,True,True,False,False,False,820,corona,1.75,301840,200,8294400,0.9,8
False,True,True,True,False,False,False,820,cranium,2.02,503968,200,8294400,0.9,8
False,True,True,True,False,False,False,820,cubus,7.85,2147412,200,8294400,0.9,8
False,True,True,True,False,False,False,820,flame,2.16,574100,200,8294400,0.9,8
False,True,True,True,False,False,False,820,france,3.58,998932,200,8294400,0.9,8
False,True,True,True,False,False,False,820,frisco,5.07,1289752,200,8294400,0.9,8
False,True,True,True,False,False,False,820,jelly,1.78,395968,200,8294400,0.9,8
False,True,True,True,False,False,False,820,karte,19.44,2988320,200,8294400,0.9,8
False,True,True,True,False,False,False,820,mandelbrot,1.39,387308,200,8294400,0.9,8
False,True,True,True,False,False,False,820,strawberry,1.72,410304,200,8294400,0.9,8
False,True,True,True,False,False,False,820,village,2.53,616124,200,8294400,0.9,8
False,True,True,True,False,False,False,821,corona,1.78,299592,200,8294400,0.1,8
False,True,True,True,False,False,False,821,cranium,1.87,508412,200,8294400,0.1,8
False,True,True,True,False,False,False,821,cubus,7.39,2051440,200,8294400,0.1,8
False,True,True,True,False,False,False,821,flame,2.03,562132,200,8294400,0.1,8
False,True,True,True,False,False,False,821,france,3.29,1006564,200,8294400,0.1,8
False,True,True,True,False,False,False,821,frisco,4.57,1295212,200,8294400,0.1,8
False,True,True,True,False,False,False,821,jelly,1.68,398856,200,8294400,0.1,8
False,True,True,True,False,False,False,821,karte,18.48,2882356,200,8294400,0.1,8
False,True,True,True,False,False,False,821,mandelbrot,1.35,388480,200,8294400,0.1,8
False,True,True,True,False,False,False,821,strawberry,1.6,404184,200,8294400,0.1,8
False,True,True,True,False,False,False,821,village,2.35,621028,200,8294400,0.1,8
True,True,True,False,False,True,False,822,corona,1.98,287416,200,8294400,0.1,4
True,True,True,False,False,True,False,822,cranium,2.14,510608,200,8294400,0.1,4
True,True,True,False,False,True,False,822,cubus,8.04,2147876,200,8294400,0.1,4
True,True,True,False,False,True,False,822,flame,2.39,671068,200,8294400,0.1,4
True,True,True,False,False,True,False,822,france,3.75,1030312,200,8294400,0.1,4
True,True,True,False,False,True,False,822,frisco,5.37,1423468,200,8294400,0.1,4
True,True,True,False,False,True,False,822,jelly,1.88,408880,200,8294400,0.1,4
True,True,True,False,False,True,False,822,karte,18.89,2955936,200,8294400,0.1,4
True,True,True,False,False,True,False,822,mandelbrot,1.49,379880,200,8294400,0.1,4
True,True,True,False,False,True,False,822,strawberry,1.91,417480,200,8294400,0.1,4
True,True,True,False,False,True,False,822,village,2.63,640532,200,8294400,0.1,4
False,True,True,False,True,True,False,823,corona,3.18,289952,200,8294400,0.1,4
False,True,True,False,True,True,False,823,cranium,2.53,503700,200,8294400,0.1,4
False,True,True,False,True,True,False,823,cubus,8.75,2183200,200,8294400,0.1,4
False,True,True,False,True,True,False,823,flame,2.64,665688,200,8294400,0.1,4
False,True,True,False,True,True,False,823,france,4.12,1107848,200,8294400,0.1,4
False,True,True,False,True,True,False,823,frisco,7.1,1458008,200,8294400,0.1,4
False,True,True,False,True,True,False,823,jelly,4.32,463236,200,8294400,0.1,4
False,True,True,False,True,True,False,823,karte,18.96,3023028,200,8294400,0.1,4
False,True,True,False,True,True,False,823,mandelbrot,1.73,385808,200,8294400,0.1,4
False,True,True,False,True,True,False,823,strawberry,2.51,386212,200,8294400,0.1,4
False,True,True,False,True,True,False,823,village,17.88,732616,200,8294400,0.1,4
False,True,False,False,True,False,False,824,corona,1.06,151612,100,307200,0.1,1
False,True,False,False,True,False,False,824,cranium,1.4,339428,100,307200,0.1,1
False,True,False,False,True,False,False,824,cubus,4.27,1536512,100,307200,0.1,1
False,True,False,False,True,False,False,824,flame,1.23,339412,100,307200,0.1,1
False,True,False,False,True,False,False,824,france,2.57,948540,100,307200,0.1,1
False,True,False,False,True,False,False,824,frisco,3.55,1019188,100,307200,0.1,1
False,True,False,False,True,False,False,824,jelly,1.24,231936,100,307200,0.1,1
False,True,False,False,True,False,False,824,karte,7.12,2347680,100,307200,0.1,1
False,True,False,False,True,False,False,824,mandelbrot,1.09,255532,100,307200,0.1,1
False,True,False,False,True,False,False,824,strawberry,1.17,245064,100,307200,0.1,1
False,True,False,False,True,False,False,824,village,2.03,366192,100,307200,0.1,1
True,True,True,False,False,True,False,825,corona,1.96,279064,200,8294400,0.1,8
True,True,True,False,False,True,False,825,cranium,2.14,507528,200,8294400,0.1,8
True,True,True,False,False,True,False,825,cubus,7.8,2166224,200,8294400,0.1,8
True,True,True,False,False,True,False,825,flame,2.4,660132,200,8294400,0.1,8
True,True,True,False,False,True,False,825,france,3.73,1033284,200,8294400,0.1,8
True,True,True,False,False,True,False,825,frisco,5.5,1388912,200,8294400,0.1,8
True,True,True,False,False,True,False,825,jelly,1.94,406428,200,8294400,0.1,8
True,True,True,False,False,True,False,825,karte,18.4,2982736,200,8294400,0.1,8
True,True,True,False,False,True,False,825,mandelbrot,1.49,378956,200,8294400,0.1,8
True,True,True,False,False,True,False,825,strawberry,1.81,407288,200,8294400,0.1,8
True,True,True,False,False,True,False,825,village,2.61,654772,200,8294400,0.1,8
True,True,False,False,False,False,False,826,corona,0.97,135408,100,307200,0.1,1
True,True,False,False,False,False,False,826,cranium,1.39,337664,100,307200,0.1,1
True,True,False,False,False,False,False,826,cubus,4.35,1533936,100,307200,0.1,1
True,True,False,False,False,False,False,826,flame,1.24,329588,100,307200,0.1,1
True,True,False,False,False,False,False,826,france,2.64,935032,100,307200,0.1,1
True,True,False,False,False,False,False,826,frisco,3.37,1071400,100,307200,0.1,1
True,True,False,False,False,False,False,826,jelly,1.18,217696,100,307200,0.1,1
True,True,False,False,False,False,False,826,karte,7.23,2369708,100,307200,0.1,1
True,True,False,False,False,False,False,826,mandelbrot,1.08,259212,100,307200,0.1,1
True,True,False,False,False,False,False,826,strawberry,1.18,234752,100,307200,0.1,1
True,True,False,False,False,False,False,826,village,1.69,366296,100,307200,0.1,1
False,True,True,False,True,True,False,827,corona,3.01,290004,200,8294400,0.1,8
False,True,True,False,True,True,False,827,cranium,2.5,502008,200,8294400,0.1,8
False,True,True,False,True,True,False,827,cubus,8.61,2161212,200,8294400,0.1,8
False,True,True,False,True,True,False,827,flame,2.56,660824,200,8294400,0.1,8
False,True,True,False,True,True,False,827,france,4.04,1093368,200,8294400,0.1,8
False,True,True,False,True,True,False,827,frisco,6.75,1483984,200,8294400,0.1,8
False,True,True,False,True,True,False,827,jelly,3.95,482004,200,8294400,0.1,8
False,True,True,False,True,True,False,827,karte,19.19,2971408,200,8294400,0.1,8
False,True,True,False,True,True,False,827,mandelbrot,1.74,383024,200,8294400,0.1,8
False,True,True,False,True,True,False,827,strawberry,2.49,388816,200,8294400,0.1,8
False,True,True,False,True,True,False,827,village,16.75,743548,200,8294400,0.1,8
False,True,True,False,False,True,True,828,corona,1.31,241328,200,8294400,0.1,4
False,True,True,False,False,True,True,828,cranium,3.14,956544,200,8294400,0.1,4
False,True,True,False,False,True,True,828,cubus,7.45,2730004,200,8294400,0.1,4
False,True,True,False,False,True,True,828,flame,2.29,562224,200,8294400,0.1,4
False,True,True,False,False,True,True,828,france,5.67,1729556,200,8294400,0.1,4
False,True,True,False,False,True,True,828,frisco,6.58,1993620,200,8294400,0.1,4
False,True,True,False,False,True,True,828,jelly,2.11,497940,200,8294400,0.1,4
False,True,True,False,False,True,True,828,karte,10.12,4393216,200,8294400,0.1,4
False,True,True,False,False,True,True,828,mandelbrot,1.46,308624,200,8294400,0.1,4
False,True,True,False,False,True,True,828,strawberry,2.09,485860,200,8294400,0.1,4
False,True,True,False,False,True,True,828,village,3.36,998028,200,8294400,0.1,4
False,False,True,False,False,True,True,829,corona,1.35,242800,200,8294400,0.1,2
False,False,True,False,False,True,True,829,cranium,3.11,965700,200,8294400,0.1,2
False,False,True,False,False,True,True,829,cubus,7.47,2730216,200,8294400,0.1,2
False,False,True,False,False,True,True,829,flame,2.41,585736,200,8294400,0.1,2
False,False,True,False,False,True,True,829,france,5.59,1903388,200,8294400,0.1,2
False,False,True,False,False,True,True,829,frisco,6.51,2135820,200,8294400,0.1,2
False,False,True,False,False,True,True,829,jelly,2.13,490368,200,8294400,0.1,2
False,False,True,False,False,True,True,829,karte,10.14,4410260,200,8294400,0.1,2
False,False,True,False,False,True,True,829,mandelbrot,1.47,305652,200,8294400,0.1,2
False,False,True,False,False,True,True,829,strawberry,2.18,513096,200,8294400,0.1,2
False,False,True,False,False,True,True,829,village,3.42,908732,200,8294400,0.1,2
True,False,False,False,False,True,False,830,corona,1.03,140236,100,307200,0.1,4
True,False,False,False,False,True,False,830,cranium,1.48,347316,100,307200,0.1,4
True,False,False,False,False,True,False,830,cubus,4.67,1611376,100,307200,0.1,4
True,False,False,False,False,True,False,830,flame,1.4,354760,100,307200,0.1,4
True,False,False,False,False,True,False,830,france,2.65,967836,100,307200,0.1,4
True,False,False,False,False,True,False,830,frisco,3.81,1089504,100,307200,0.1,4
True,False,False,False,False,True,False,830,jelly,1.23,239828,100,307200,0.1,4
True,False,False,False,False,True,False,830,karte,7.6,2476960,100,307200,0.1,4
True,False,False,False,False,True,False,830,mandelbrot,1.12,260944,100,307200,0.1,4
True,False,False,False,False,True,False,830,strawberry,1.28,252044,100,307200,0.1,4
True,False,False,False,False,True,False,830,village,1.82,395208,100,307200,0.1,4
True,True,False,False,False,False,False,831,corona,0.98,135652,100,307200,0.1,4
True,True,False,False,False,False,False,831,cranium,1.41,338808,100,307200,0.1,4
True,True,False,False,False,False,False,831,cubus,4.3,1537840,100,307200,0.1,4
True,True,False,False,False,False,False,831,flame,1.2,331596,100,307200,0.1,4
True,True,False,False,False,False,False,831,france,2.56,811700,100,307200,0.1,4
True,True,False,False,False,False,False,831,frisco,3.27,1080740,100,307200,0.1,4
True,True,False,False,False,False,False,831,jelly,1.15,220508,100,307200,0.1,4
True,True,False,False,False,False,False,831,karte,7.27,2343648,100,307200,0.1,4
True,True,False,False,False,False,False,831,mandelbrot,1.1,259312,100,307200,0.1,4
True,True,False,False,False,False,False,831,strawberry,1.14,236652,100,307200,0.1,4
True,True,False,False,False,False,False,831,village,1.71,372640,100,307200,0.1,4
False,True,True,False,False,True,True,832,corona,1.32,246052,200,8294400,0.1,8
False,True,True,False,False,True,True,832,cranium,3.06,948252,200,8294400,0.1,8
False,True,True,False,False,True,True,832,cubus,7.35,2738524,200,8294400,0.1,8
False,True,True,False,False,True,True,832,flame,2.27,573676,200,8294400,0.1,8
False,True,True,False,False,True,True,832,france,5.53,1894996,200,8294400,0.1,8
False,True,True,False,False,True,True,832,frisco,6.42,2019656,200,8294400,0.1,8
False,True,True,False,False,True,True,832,jelly,2.1,485216,200,8294400,0.1,8
False,True,True,False,False,True,True,832,karte,10.01,4332928,200,8294400,0.1,8
False,True,True,False,False,True,True,832,mandelbrot,1.47,307876,200,8294400,0.1,8
False,True,True,False,False,True,True,832,strawberry,2.17,472796,200,8294400,0.1,8
False,True,True,False,False,True,True,832,village,3.38,974128,200,8294400,0.1,8
False,True,True,True,False,False,False,833,corona,1.15,152624,50,307200,0.9,4
False,True,True,True,False,False,False,833,cranium,1.61,384072,50,307200,0.9,4
False,True,True,True,False,False,False,833,cubus,6.0,1914876,50,307200,0.9,4
False,True,True,True,False,False,False,833,flame,1.87,501832,50,307200,0.9,4
False,True,True,True,False,False,False,833,france,2.72,828344,50,307200,0.9,4
False,True,True,True,False,False,False,833,frisco,4.29,1120788,50,307200,0.9,4
False,True,True,True,False,False,False,833,jelly,1.38,246056,50,307200,0.9,4
False,True,True,True,False,False,False,833,karte,8.02,2704024,50,307200,0.9,4
False,True,True,True,False,False,False,833,mandelbrot,1.17,273112,50,307200,0.9,4
False,True,True,True,False,False,False,833,strawberry,1.44,268620,50,307200,0.9,4
False,True,True,True,False,False,False,833,village,2.06,451672,50,307200,0.9,4
False,False,True,False,False,True,True,834,corona,1.4,242272,200,2073600,0.1,2
False,False,True,False,False,True,True,834,cranium,3.16,965068,200,2073600,0.1,2
False,False,True,False,False,True,True,834,cubus,7.41,2712568,200,2073600,0.1,2
False,False,True,False,False,True,True,834,flame,2.32,572980,200,2073600,0.1,2
False,False,True,False,False,True,True,834,france,5.53,1705544,200,2073600,0.1,2
False,False,True,False,False,True,True,834,frisco,6.46,2061820,200,2073600,0.1,2
False,False,True,False,False,True,True,834,jelly,2.12,505716,200,2073600,0.1,2
False,False,True,False,False,True,True,834,karte,10.03,4399160,200,2073600,0.1,2
False,False,True,False,False,True,True,834,mandelbrot,1.5,314400,200,2073600,0.1,2
False,False,True,False,False,True,True,834,strawberry,2.18,483736,200,2073600,0.1,2
False,False,True,False,False,True,True,834,village,3.41,939272,200,2073600,0.1,2
False,True,True,False,False,False,True,835,corona,1.31,233692,200,8294400,0.1,2
False,True,True,False,False,False,True,835,cranium,3.24,892784,200,8294400,0.1,2
False,True,True,False,False,False,True,835,cubus,7.31,2940564,200,8294400,0.1,2
False,True,True,False,False,False,True,835,flame,2.2,546288,200,8294400,0.1,2
False,True,True,False,False,False,True,835,france,5.82,1815068,200,8294400,0.1,2
False,True,True,False,False,False,True,835,frisco,5.99,2288156,200,8294400,0.1,2
False,True,True,False,False,False,True,835,jelly,2.16,484680,200,8294400,0.1,2
False,True,True,False,False,False,True,835,karte,10.2,4018456,200,8294400,0.1,2
False,True,True,False,False,False,True,835,mandelbrot,1.37,226644,200,8294400,0.1,2
False,True,True,False,False,False,True,835,strawberry,2.13,502112,200,8294400,0.1,2
False,True,True,False,False,False,True,835,village,3.43,978524,200,8294400,0.1,2
False,True,True,False,False,False,True,836,corona,1.26,234700,200,2073600,0.1,2
False,True,True,False,False,False,True,836,cranium,3.09,876472,200,2073600,0.1,2
False,True,True,False,False,False,True,836,cubus,7.02,2864732,200,2073600,0.1,2
False,True,True,False,False,False,True,836,flame,2.15,571064,200,2073600,0.1,2
False,True,True,False,False,False,True,836,france,5.41,1763408,200,2073600,0.1,2
False,True,True,False,False,False,True,836,frisco,6.08,2290336,200,2073600,0.1,2
False,True,True,False,False,False,True,836,jelly,2.03,453216,200,2073600,0.1,2
False,True,True,False,False,False,True,836,karte,9.68,3990204,200,2073600,0.1,2
False,True,True,False,False,False,True,836,mandelbrot,1.32,217220,200,2073600,0.1,2
False,True,True,False,False,False,True,836,strawberry,2.1,505464,200,2073600,0.1,2
False,True,True,False,False,False,True,836,village,3.35,955620,200,2073600,0.1,2
False,False,True,False,False,True,True,837,corona,1.39,242616,100,8294400,0.1,1
False,False,True,False,False,True,True,837,cranium,3.21,957220,100,8294400,0.1,1
False,False,True,False,False,True,True,837,cubus,7.53,2685208,100,8294400,0.1,1
False,False,True,False,False,True,True,837,flame,2.3,591416,100,8294400,0.1,1
False,False,True,False,False,True,True,837,france,5.72,1729224,100,8294400,0.1,1
False,False,True,False,False,True,True,837,frisco,6.65,2025072,100,8294400,0.1,1
False,False,True,False,False,True,True,837,jelly,2.15,487120,100,8294400,0.1,1
False,False,True,False,False,True,True,837,karte,10.28,4437988,100,8294400,0.1,1
False,False,True,False,False,True,True,837,mandelbrot,1.49,309536,100,8294400,0.1,1
False,False,True,False,False,True,True,837,strawberry,2.17,484704,100,8294400,0.1,1
False,False,True,False,False,True,True,837,village,3.49,991680,100,8294400,0.1,1
False,True,True,True,False,False,False,838,corona,1.11,153816,50,307200,0.1,4
False,True,True,True,False,False,False,838,cranium,1.63,394420,50,307200,0.1,4
False,True,True,True,False,False,False,838,cubus,5.84,1898340,50,307200,0.1,4
False,True,True,True,False,False,False,838,flame,1.83,507460,50,307200,0.1,4
False,True,True,True,False,False,False,838,france,2.67,831144,50,307200,0.1,4
False,True,True,True,False,False,False,838,frisco,3.87,1104652,50,307200,0.1,4
False,True,True,True,False,False,False,838,jelly,1.36,243996,50,307200,0.1,4
False,True,True,True,False,False,False,838,karte,8.03,2704124,50,307200,0.1,4
False,True,True,True,False,False,False,838,mandelbrot,1.18,277492,50,307200,0.1,4
False,True,True,True,False,False,False,838,strawberry,1.36,266000,50,307200,0.1,4
False,True,True,True,False,False,False,838,village,1.99,447116,50,307200,0.1,4
False,True,True,True,False,False,False,839,corona,1.38,195908,50,2073600,0.9,4
False,True,True,True,False,False,False,839,cranium,1.75,426732,50,2073600,0.9,4
False,True,True,True,False,False,False,839,cubus,6.69,2035112,50,2073600,0.9,4
False,True,True,True,False,False,False,839,flame,1.99,523632,50,2073600,0.9,4
False,True,True,True,False,False,False,839,france,3.08,870652,50,2073600,0.9,4
False,True,True,True,False,False,False,839,frisco,4.24,1152032,50,2073600,0.9,4
False,True,True,True,False,False,False,839,jelly,1.54,292792,50,2073600,0.9,4
